First_Column,Second_Column,Third_Column
16769,65817,1
16811,65817,1
16828,65817,1
16874,65817,5
16953,65817,1
16984,65817,1
16996,65817,2
17030,65817,5
17036,65817,1
17049,65817,1
17090,65817,2
17113,65817,1
17150,65817,1
17171,65817,3
17278,65817,1
17290,65817,5
17291,65817,2
17295,65817,2
17306,65817,1
17332,65817,1
17337,65817,1
17350,65817,1
17369,65817,2
17445,65817,1
17459,65817,1
17461,65817,2
17508,65817,13
17535,65817,1
17544,65817,1
17569,65817,2
17582,65817,5
17619,65817,1
17639,65817,1
17700,65817,1
17706,65817,8
17709,65817,1
17716,65817,2
17763,65817,2
17771,65817,1
17797,65817,1
17802,65817,1
17803,65817,1
17847,65817,1
17875,65817,12
17883,65817,1
17884,65817,1
17928,65817,1
17962,65817,1
17980,65817,3
17988,65817,1
18020,65817,1
18035,65817,5
18036,65817,6
18037,65817,1
18063,65817,1
18066,65817,3
18091,65817,1
18107,65817,1
18153,65817,4
18169,65817,1
18174,65817,3
18176,65817,2
18212,65817,1
18251,65817,1
18294,65817,1
18311,65817,2
18313,65817,1
18340,65817,1
18356,65817,1
18363,65817,2
18407,65817,1
18422,65817,6
18430,65817,7
18434,65817,2
18711,65817,3
18715,65817,1
18802,65817,3
18817,65817,8
18826,65817,7
18974,65817,1
19001,65817,1
19011,65817,1
19015,65817,3
19050,65817,2
19075,65817,3
19078,65817,1
19144,65817,1
19205,65817,1
19273,65817,11
19284,65817,12
19295,65817,2
19307,65817,4
19358,65817,1
19556,65817,1
19560,65817,3
19567,65817,1
19595,65817,1
19600,65817,1
19631,65817,1
19681,65817,5
19691,65817,4
19729,65817,1
19843,65817,1
19846,65817,12
19868,65817,2
19910,65817,1
19913,65817,2
20030,65817,1
20072,65817,1
20080,65817,3
20115,65817,5
20143,65817,3
20175,65817,1
20187,65817,7
20203,65817,1
20324,65817,3
20420,65817,1
20439,65817,1
20445,65817,1
20477,65817,3
20491,65817,3
20529,65817,1
20631,65817,2
20737,65817,1
20800,65817,1
20847,65817,2
20852,65817,1
20861,65817,1
20900,65817,1
20954,65817,1
20964,65817,3
21029,65817,1
21036,65817,1
21079,65817,2
21123,65817,1
21189,65817,3
21224,65817,6
21264,65817,11
21279,65817,3
21283,65817,1
21293,65817,1
21298,65817,2
21343,65817,2
21390,65817,2
21445,65817,1
21485,65817,1
21566,65817,1
21691,65817,2
21709,65817,1
21725,65817,1
21805,65817,3
21817,65817,3
21916,65817,3
21924,65817,1
21932,65817,1
21941,65817,3
21988,65817,1
22034,65817,2
22115,65817,1
22117,65817,1
22140,65817,3
22211,65817,2
22231,65817,1
22342,65817,1
22348,65817,1
22354,65817,2
22363,65817,1
22411,65817,1
22413,65817,6
22430,65817,3
22468,65817,3
22471,65817,4
22538,65817,5
22709,65817,2
22819,65817,1
22881,65817,1
22916,65817,1
22965,65817,1
22978,65817,2
22989,65817,2
23017,65817,2
23022,65817,1
23292,65817,2
23302,65817,1
23316,65817,1
23325,65817,2
23331,65817,1
23337,65817,1
23343,65817,3
23347,65817,2
23361,65817,1
23451,65817,1
23456,65817,1
23468,65817,3
23518,65817,1
23598,65817,1
23623,65817,2
23800,65817,1
23852,65817,1
23859,65817,18
23862,65817,11
23864,65817,1
23866,65817,1
23867,65817,3
23874,65817,1
23876,65817,1
48,66301,1
192,66301,1
274,66301,5
284,66301,3
317,66301,1
320,66301,3
332,66301,1
363,66301,1
448,66301,1
455,66301,1
476,66301,1
502,66301,1
503,66301,2
512,66301,2
627,66301,1
635,66301,1
668,66301,1
738,66301,1
755,66301,2
771,66301,1
774,66301,4
802,66301,1
849,66301,2
897,66301,1
898,66301,1
920,66301,1
931,66301,1
974,66301,2
1021,66301,2
1041,66301,1
1113,66301,1
1154,66301,1
1273,66301,1
1276,66301,1
1351,66301,2
1355,66301,2
1372,66301,1
1399,66301,1
1410,66301,2
1421,66301,1
1454,66301,1
1473,66301,2
1476,66301,2
1576,66301,1
1580,66301,1
1615,66301,1
1618,66301,1
1655,66301,1
1868,66301,1
1899,66301,1
2000,66301,3
2004,66301,2
2010,66301,1
2073,66301,1
2112,66301,5
2116,66301,1
2142,66301,1
2143,66301,1
2170,66301,2
2249,66301,1
2250,66301,1
2252,66301,1
2257,66301,1
2281,66301,1
2460,66301,1
2527,66301,1
2553,66301,2
2582,66301,2
2643,66301,1
2650,66301,1
2745,66301,2
2753,66301,3
2793,66301,1
2812,66301,1
2818,66301,6
2876,66301,1
2929,66301,1
2948,66301,1
2961,66301,1
2987,66301,1
3112,66301,2
3129,66301,1
3138,66301,1
3155,66301,1
3209,66301,1
3284,66301,2
3294,66301,3
3330,66301,1
3431,66301,1
3449,66301,1
3532,66301,2
3617,66301,1
3688,66301,1
3768,66301,1
3776,66301,2
3842,66301,1
3866,66301,2
3868,66301,1
4044,66301,1
4063,66301,3
4217,66301,5
4293,66301,1
4307,66301,1
4314,66301,3
4338,66301,1
4354,66301,1
4429,66301,1
4453,66301,1
4493,66301,1
4500,66301,1
4518,66301,1
4539,66301,1
4560,66301,1
4590,66301,1
4632,66301,1
4731,66301,1
4880,66301,1
4935,66301,1
4959,66301,1
4980,66301,2
4992,66301,1
5058,66301,2
5108,66301,1
5110,66301,1
5192,66301,1
5201,66301,1
5445,66301,1
5499,66301,1
5572,66301,1
5600,66301,1
5669,66301,1
5768,66301,1
5850,66301,1
5859,66301,1
5889,66301,2
5925,66301,1
6004,66301,1
6285,66301,1
6297,66301,1
6307,66301,1
6382,66301,4
6444,66301,1
6464,66301,1
6492,66301,1
6565,66301,1
6613,66301,1
6633,66301,1
6757,66301,1
6876,66301,1
6903,66301,1
7029,66301,1
7034,66301,1
7041,66301,2
7047,66301,1
7074,66301,4
7123,66301,1
7128,66301,1
7203,66301,1
7260,66301,1
7268,66301,1
7274,66301,1
7315,66301,1
7461,66301,2
7480,66301,1
7538,66301,1
7540,66301,2
7660,66301,2
7773,66301,2
7828,66301,1
7840,66301,1
7843,66301,1
7852,66301,2
7882,66301,1
7885,66301,2
7947,66301,1
8031,66301,1
8140,66301,2
8168,66301,1
8452,66301,3
8456,66301,1
8483,66301,5
8595,66301,1
8623,66301,1
8637,66301,2
8718,66301,2
8728,66301,1
8761,66301,4
8864,66301,2
8866,66301,1
9019,66301,2
9028,66301,2
9115,66301,2
9125,66301,2
9224,66301,1
9262,66301,1
9275,66301,2
9281,66301,2
9305,66301,1
9371,66301,1
9373,66301,1
9482,66301,1
9522,66301,1
9565,66301,1
9588,66301,1
9650,66301,1
9725,66301,2
9758,66301,1
9766,66301,1
9793,66301,1
9833,66301,1
9835,66301,1
9845,66301,1
9986,66301,1
9987,66301,1
9990,66301,5
10106,66301,2
10179,66301,1
10270,66301,1
10272,66301,2
10329,66301,2
10361,66301,1
10476,66301,1
10645,66301,2
10665,66301,1
10709,66301,1
10735,66301,1
10740,66301,1
10796,66301,1
10841,66301,1
10882,66301,1
10890,66301,1
11000,66301,1
11022,66301,1
11139,66301,1
11249,66301,1
11269,66301,2
11339,66301,5
11390,66301,1
11482,66301,1
11505,66301,1
11518,66301,1
11534,66301,1
11562,66301,1
11583,66301,1
11597,66301,1
11839,66301,1
11872,66301,2
11880,66301,2
11957,66301,2
11988,66301,1
12002,66301,1
12053,66301,1
12085,66301,1
12104,66301,1
12123,66301,1
12304,66301,1
12384,66301,1
12389,66301,1
12473,66301,2
12539,66301,1
12646,66301,1
12659,66301,1
12763,66301,1
12784,66301,1
12785,66301,2
12789,66301,2
12795,66301,1
12810,66301,1
12863,66301,1
12878,66301,1
12943,66301,1
13051,66301,1
13052,66301,1
13110,66301,4
13112,66301,1
13132,66301,2
13146,66301,1
13192,66301,1
13211,66301,1
13264,66301,1
13425,66301,2
13477,66301,3
13715,66301,3
13747,66301,1
13916,66301,1
13960,66301,5
14029,66301,2
14256,66301,2
14433,66301,1
14463,66301,1
14529,66301,1
14677,66301,3
14742,66301,1
14831,66301,1
14918,66301,1
14975,66301,2
15042,66301,1
15061,66301,1
15068,66301,1
15075,66301,1
15087,66301,1
15160,66301,6
15355,66301,1
15359,66301,2
15441,66301,1
15536,66301,1
15537,66301,1
15550,66301,1
15570,66301,1
15592,66301,1
15604,66301,1
15635,66301,1
15711,66301,1
15735,66301,2
15759,66301,2
15781,66301,2
15884,66301,1
15945,66301,1
15955,66301,1
15981,66301,2
16048,66301,1
16086,66301,1
16110,66301,2
16111,66301,1
16115,66301,1
16119,66301,1
16136,66301,1
16160,66301,2
16190,66301,1
16224,66301,1
16266,66301,3
16313,66301,1
16315,66301,3
16363,66301,3
16370,66301,1
16444,66301,1
16462,66301,1
16468,66301,1
16485,66301,4
16487,66301,1
16492,66301,2
16502,66301,2
16533,66301,1
16645,66301,1
16711,66301,1
16771,66301,1
16825,66301,1
16828,66301,1
16847,66301,1
16856,66301,2
16863,66301,1
16874,66301,7
16936,66301,1
16951,66301,2
17125,66301,1
17126,66301,2
17141,66301,3
17142,66301,1
17150,66301,2
17171,66301,1
17208,66301,1
17236,66301,1
17291,66301,2
17334,66301,1
17400,66301,1
17438,66301,1
17508,66301,2
17535,66301,2
17560,66301,2
17582,66301,1
17634,66301,1
17655,66301,4
17714,66301,1
17759,66301,1
17918,66301,1
17933,66301,1
17960,66301,1
17980,66301,1
17983,66301,1
18153,66301,3
18169,66301,1
18174,66301,1
18176,66301,3
18196,66301,1
18283,66301,1
18294,66301,2
18311,66301,1
18328,66301,1
18340,66301,1
18390,66301,1
18422,66301,2
18430,66301,2
18448,66301,1
18530,66301,2
18537,66301,1
18783,66301,1
18815,66301,1
18817,66301,2
18856,66301,1
18865,66301,1
18884,66301,1
18916,66301,1
18931,66301,1
18937,66301,1
18947,66301,2
19075,66301,2
19114,66301,1
19145,66301,1
19151,66301,1
19198,66301,2
19214,66301,2
19254,66301,1
19273,66301,1
19307,66301,1
19468,66301,1
19475,66301,1
19556,66301,1
19557,66301,1
19560,66301,1
19562,66301,1
19600,66301,3
19664,66301,3
19681,66301,1
19684,66301,1
19714,66301,1
19754,66301,1
19791,66301,1
19859,66301,1
19955,66301,1
19959,66301,1
20072,66301,1
20080,66301,2
20143,66301,5
20247,66301,1
20390,66301,1
20445,66301,3
20452,66301,1
20679,66301,1
20714,66301,2
20744,66301,1
20753,66301,1
20768,66301,1
20839,66301,1
20847,66301,1
21029,66301,1
21079,66301,1
21164,66301,1
21189,66301,1
21287,66301,1
21333,66301,1
21343,66301,2
21379,66301,1
21512,66301,1
21644,66301,1
21712,66301,1
21817,66301,2
21829,66301,2
21888,66301,2
21890,66301,2
21894,66301,2
21941,66301,2
21987,66301,1
22072,66301,1
22085,66301,1
22117,66301,1
22157,66301,1
22231,66301,2
22317,66301,1
22342,66301,1
22348,66301,2
22371,66301,2
22456,66301,1
22490,66301,3
22536,66301,1
22547,66301,1
22600,66301,2
22616,66301,2
22661,66301,1
22663,66301,1
22814,66301,1
22817,66301,1
22878,66301,1
22940,66301,1
22971,66301,1
22978,66301,2
23256,66301,1
23331,66301,1
23337,66301,1
23460,66301,1
23606,66301,3
23623,66301,2
23791,66301,7
23799,66301,1
23800,66301,1
23854,66301,1
23859,66301,7
23866,66301,1
23902,66301,1
70,66618,4
128,66618,1
441,66618,3
476,66618,1
502,66618,2
542,66618,2
711,66618,1
738,66618,2
902,66618,1
931,66618,1
946,66618,1
1070,66618,1
1182,66618,2
1201,66618,31
1229,66618,5
1272,66618,2
1328,66618,1
1386,66618,3
1410,66618,4
1434,66618,1
1548,66618,1
1696,66618,1
1964,66618,1
2095,66618,1
2170,66618,1
2244,66618,1
2263,66618,1
2327,66618,1
2421,66618,1
2476,66618,1
2527,66618,1
2530,66618,1
2553,66618,2
2623,66618,2
2666,66618,1
2745,66618,1
2773,66618,1
2851,66618,2
2904,66618,1
2946,66618,1
2961,66618,3
3315,66618,1
3747,66618,6
3790,66618,2
3951,66618,1
4307,66618,1
4314,66618,3
4320,66618,5
4351,66618,5
4518,66618,1
4574,66618,1
4673,66618,5
4731,66618,3
4870,66618,1
4926,66618,1
4982,66618,1
5147,66618,4
5229,66618,1
5354,66618,2
5405,66618,1
5445,66618,1
5499,66618,4
5562,66618,1
5567,66618,1
5620,66618,2
5675,66618,1
5834,66618,1
5854,66618,1
5934,66618,1
6018,66618,5
6037,66618,1
6232,66618,1
6333,66618,1
6656,66618,2
6657,66618,1
6839,66618,1
7029,66618,1
7127,66618,1
7242,66618,2
7254,66618,1
7421,66618,2
7476,66618,2
7843,66618,2
8070,66618,3
8452,66618,1
8899,66618,1
8904,66618,1
9053,66618,1
9090,66618,1
9275,66618,1
9898,66618,1
9986,66618,5
10016,66618,1
10096,66618,1
10114,66618,2
10218,66618,1
10403,66618,1
10491,66618,1
10528,66618,1
10645,66618,1
10845,66618,3
10882,66618,1
11009,66618,2
11079,66618,1
11089,66618,1
11390,66618,2
11495,66618,1
11616,66618,1
11627,66618,1
11733,66618,1
11914,66618,2
11961,66618,2
12085,66618,1
12230,66618,1
12428,66618,1
12784,66618,1
12960,66618,1
12979,66618,2
13052,66618,2
13110,66618,1
13211,66618,2
13307,66618,1
13349,66618,3
13406,66618,1
13425,66618,1
13465,66618,1
13477,66618,4
13541,66618,1
13574,66618,1
13643,66618,4
13683,66618,4
13781,66618,1
13932,66618,1
13960,66618,8
14213,66618,3
14242,66618,1
14294,66618,2
14513,66618,3
14517,66618,2
14580,66618,2
14679,66618,4
14709,66618,1
14975,66618,2
15016,66618,1
15160,66618,2
15246,66618,2
15441,66618,1
15570,66618,2
15668,66618,6
15719,66618,2
15955,66618,1
15987,66618,1
16111,66618,1
16136,66618,11
16266,66618,1
16352,66618,1
16363,66618,2
16401,66618,1
16462,66618,1
16719,66618,3
16874,66618,3
16936,66618,1
17147,66618,8
17231,66618,3
17249,66618,1
17323,66618,1
17347,66618,1
17459,66618,3
17582,66618,2
17674,66618,3
17759,66618,1
17802,66618,2
18107,66618,1
18302,66618,1
18329,66618,3
18430,66618,2
18727,66618,1
18817,66618,1
19011,66618,2
19075,66618,1
19086,66618,1
19273,66618,3
19284,66618,4
19337,66618,3
19454,66618,1
19595,66618,9
19681,66618,2
19710,66618,1
19714,66618,3
19791,66618,1
19798,66618,1
20201,66618,1
20631,66618,1
20654,66618,1
20670,66618,1
20852,66618,2
20918,66618,1
20980,66618,1
21079,66618,2
21279,66618,1
21379,66618,1
21504,66618,4
21578,66618,4
21583,66618,1
21648,66618,2
21691,66618,1
21709,66618,1
21777,66618,1
21816,66618,1
21817,66618,1
21917,66618,1
21985,66618,1
22140,66618,2
22348,66618,3
22627,66618,5
22703,66618,1
22805,66618,1
22923,66618,3
22978,66618,2
23035,66618,1
23263,66618,1
23799,66618,2
23852,66618,1
23859,66618,1
23867,66618,2
66,85199,1
107,85199,1
147,85199,1
258,85199,2
502,85199,1
503,85199,1
562,85199,1
572,85199,1
652,85199,1
873,85199,2
946,85199,1
971,85199,1
1070,85199,1
1164,85199,1
1207,85199,2
1414,85199,1
1452,85199,1
1474,85199,1
1477,85199,1
1571,85199,1
1595,85199,1
1622,85199,1
1667,85199,1
1693,85199,1
1710,85199,1
1733,85199,1
1863,85199,1
1978,85199,1
2000,85199,1
2045,85199,3
2193,85199,1
2297,85199,1
2305,85199,1
2315,85199,1
2379,85199,2
2401,85199,1
2553,85199,1
2596,85199,1
2676,85199,1
2736,85199,1
2745,85199,1
2818,85199,1
2878,85199,1
2959,85199,1
2982,85199,1
2983,85199,1
3083,85199,1
3085,85199,1
3279,85199,1
3289,85199,1
3298,85199,1
3393,85199,1
3500,85199,1
3610,85199,1
3649,85199,1
3688,85199,1
3801,85199,1
3818,85199,2
3866,85199,1
4001,85199,2
4159,85199,2
4164,85199,1
4442,85199,1
4446,85199,1
4725,85199,1
4736,85199,1
4767,85199,1
4916,85199,1
4976,85199,1
5229,85199,2
5231,85199,1
5405,85199,1
5499,85199,1
5818,85199,1
5850,85199,1
5854,85199,2
6048,85199,1
6069,85199,1
6347,85199,1
6350,85199,1
6657,85199,2
6760,85199,2
6791,85199,1
6992,85199,2
7071,85199,1
7145,85199,1
7259,85199,1
7268,85199,2
7277,85199,2
7541,85199,1
7543,85199,1
7680,85199,1
7708,85199,1
7900,85199,1
7944,85199,1
8006,85199,1
8128,85199,1
8211,85199,2
8229,85199,2
8408,85199,1
8423,85199,1
8918,85199,1
9019,85199,1
9024,85199,3
9061,85199,2
9125,85199,1
9138,85199,1
9211,85199,1
9400,85199,1
9509,85199,2
9610,85199,2
9614,85199,1
9637,85199,1
9740,85199,1
9762,85199,1
9986,85199,1
10016,85199,1
10029,85199,1
10218,85199,1
10227,85199,1
10237,85199,2
10317,85199,1
10528,85199,1
10598,85199,1
10640,85199,3
10687,85199,1
10914,85199,1
10915,85199,1
11053,85199,1
11069,85199,1
11261,85199,1
11268,85199,1
11286,85199,1
11309,85199,1
11390,85199,1
11442,85199,1
11482,85199,1
11603,85199,1
11617,85199,2
11796,85199,1
11822,85199,1
11958,85199,1
11980,85199,2
12006,85199,1
12193,85199,1
12223,85199,1
12471,85199,1
12535,85199,2
12556,85199,1
12579,85199,1
12776,85199,1
12806,85199,2
12857,85199,1
12929,85199,1
12981,85199,1
13015,85199,1
13094,85199,1
13207,85199,1
13211,85199,1
13280,85199,1
13307,85199,1
13465,85199,1
13477,85199,2
13544,85199,1
13792,85199,1
13804,85199,1
13928,85199,1
13941,85199,4
13982,85199,1
14033,85199,1
14278,85199,1
14396,85199,2
14498,85199,2
14516,85199,1
14596,85199,1
14707,85199,1
14709,85199,1
14772,85199,1
14912,85199,1
14995,85199,1
15087,85199,1
15159,85199,1
15160,85199,1
15167,85199,1
15208,85199,3
15260,85199,1
15263,85199,1
15283,85199,1
15431,85199,2
15711,85199,1
15741,85199,1
15780,85199,1
15991,85199,1
16136,85199,1
16138,85199,1
16315,85199,2
16363,85199,1
16426,85199,1
16440,85199,1
16474,85199,2
16498,85199,1
16502,85199,2
16663,85199,1
16711,85199,1
16759,85199,2
16777,85199,1
16778,85199,1
16898,85199,1
16955,85199,2
17010,85199,1
17041,85199,1
17082,85199,1
17090,85199,1
17094,85199,1
17171,85199,2
17261,85199,1
17272,85199,1
17331,85199,1
17366,85199,1
17377,85199,1
17425,85199,1
17465,85199,1
17508,85199,3
17545,85199,2
17611,85199,1
17639,85199,1
17763,85199,2
17802,85199,1
17819,85199,1
17876,85199,1
18034,85199,2
18036,85199,1
18176,85199,1
18189,85199,2
18242,85199,1
18302,85199,1
18313,85199,2
18430,85199,1
18580,85199,1
18655,85199,1
18701,85199,1
18730,85199,1
18775,85199,1
18817,85199,1
18833,85199,1
18947,85199,1
19092,85199,1
19284,85199,2
19524,85199,1
19641,85199,2
19754,85199,1
19835,85199,1
19924,85199,1
20047,85199,1
20067,85199,1
20080,85199,2
20187,85199,1
20192,85199,1
20272,85199,1
20563,85199,1
20631,85199,1
20852,85199,2
20881,85199,1
21005,85199,1
21316,85199,1
21336,85199,1
21352,85199,1
21407,85199,1
21412,85199,2
21535,85199,1
21537,85199,1
21583,85199,1
21759,85199,1
21769,85199,1
21885,85199,1
21941,85199,1
22006,85199,2
22020,85199,1
22034,85199,1
22142,85199,1
22175,85199,1
22314,85199,1
22413,85199,1
22430,85199,1
22568,85199,1
22587,85199,1
22817,85199,1
22819,85199,1
22878,85199,1
22956,85199,2
23026,85199,1
23263,85199,2
23438,85199,2
23552,85199,1
23606,85199,2
23852,85199,1
23859,85199,1
23874,85199,1
283,87807,1
463,87807,1
510,87807,1
668,87807,1
849,87807,3
990,87807,1
1064,87807,1
1191,87807,1
1229,87807,1
1307,87807,1
1434,87807,1
1787,87807,1
1902,87807,1
2042,87807,2
2148,87807,1
2259,87807,1
2315,87807,1
2474,87807,2
2615,87807,2
2792,87807,1
3074,87807,1
3115,87807,1
3289,87807,2
3437,87807,1
3449,87807,2
3576,87807,2
3608,87807,3
3617,87807,2
3702,87807,1
4071,87807,1
4132,87807,1
4164,87807,1
4189,87807,1
4248,87807,2
4417,87807,3
4442,87807,1
4652,87807,2
4919,87807,1
4976,87807,1
5220,87807,2
5266,87807,2
5499,87807,1
5523,87807,1
5553,87807,2
5729,87807,2
5766,87807,1
5850,87807,1
5877,87807,1
5942,87807,1
6048,87807,1
6064,87807,1
6248,87807,2
6421,87807,1
6441,87807,1
6806,87807,1
6861,87807,1
6927,87807,1
6981,87807,1
7268,87807,1
7495,87807,1
7550,87807,1
7681,87807,2
7697,87807,3
7725,87807,1
8042,87807,4
8098,87807,1
8107,87807,2
8467,87807,1
8499,87807,1
8801,87807,1
8830,87807,1
8866,87807,3
8920,87807,2
9367,87807,1
9584,87807,1
9641,87807,1
9845,87807,1
9936,87807,1
9985,87807,1
9986,87807,1
10179,87807,1
10403,87807,1
10578,87807,1
10817,87807,1
10901,87807,1
11009,87807,4
11390,87807,1
11515,87807,1
11576,87807,1
11627,87807,1
11691,87807,2
11980,87807,1
12165,87807,2
12170,87807,1
12209,87807,1
12552,87807,1
12556,87807,1
12639,87807,1
12646,87807,1
12976,87807,1
12981,87807,3
13096,87807,1
13102,87807,1
13110,87807,2
13207,87807,1
13308,87807,2
13311,87807,1
13379,87807,1
13477,87807,1
13715,87807,1
13804,87807,1
13878,87807,2
13982,87807,1
14035,87807,1
14184,87807,1
14344,87807,1
14377,87807,1
14498,87807,1
14554,87807,1
14631,87807,1
14877,87807,2
14887,87807,3
14907,87807,2
14957,87807,2
15024,87807,1
15049,87807,1
15188,87807,1
15197,87807,1
15321,87807,1
15456,87807,1
15667,87807,2
15722,87807,2
15735,87807,1
15881,87807,2
16136,87807,1
16363,87807,2
16440,87807,2
16562,87807,1
16659,87807,1
16663,87807,1
17074,87807,1
17090,87807,1
17103,87807,1
17296,87807,1
17480,87807,1
17582,87807,3
17639,87807,1
17918,87807,2
18004,87807,1
18242,87807,1
18286,87807,2
18424,87807,1
18618,87807,1
18711,87807,1
18716,87807,1
18833,87807,1
18884,87807,1
18894,87807,1
19007,87807,5
19061,87807,2
19100,87807,1
19114,87807,1
19167,87807,1
19337,87807,1
19338,87807,1
19754,87807,1
19790,87807,3
19859,87807,1
19901,87807,1
19960,87807,1
19967,87807,1
20487,87807,1
20636,87807,1
20647,87807,1
20962,87807,1
21151,87807,1
21225,87807,1
21264,87807,1
21279,87807,1
21309,87807,1
21434,87807,2
21709,87807,1
21808,87807,1
22020,87807,1
22348,87807,1
22413,87807,1
22519,87807,1
22635,87807,1
22717,87807,1
22878,87807,1
23343,87807,3
23460,87807,1
23768,87807,1
23791,87807,8
23859,87807,1
23867,87807,1
23869,87807,2
23874,87807,1
261,90034,2
274,90034,1
291,90034,1
332,90034,1
348,90034,1
615,90034,1
629,90034,1
738,90034,1
755,90034,1
971,90034,1
1087,90034,1
1148,90034,1
1281,90034,1
1346,90034,1
1386,90034,1
1410,90034,1
1452,90034,1
1784,90034,1
1840,90034,1
1945,90034,1
1985,90034,1
2086,90034,3
2142,90034,1
2143,90034,1
2281,90034,1
2479,90034,1
2482,90034,1
2492,90034,1
2553,90034,1
2596,90034,2
2643,90034,1
2830,90034,1
2928,90034,1
2937,90034,1
2948,90034,1
3042,90034,1
3079,90034,2
3098,90034,1
3112,90034,1
3161,90034,1
3165,90034,1
3289,90034,1
3294,90034,1
3310,90034,2
3312,90034,1
3419,90034,1
3453,90034,1
3634,90034,1
3649,90034,1
3776,90034,1
3842,90034,1
3849,90034,1
3996,90034,1
4164,90034,3
4240,90034,2
4299,90034,1
4379,90034,1
4382,90034,3
4386,90034,1
4400,90034,2
4490,90034,2
4518,90034,1
4539,90034,6
4572,90034,1
4590,90034,2
4653,90034,1
4807,90034,1
4824,90034,1
4936,90034,1
4976,90034,1
5058,90034,1
5108,90034,1
5121,90034,2
5204,90034,1
5389,90034,2
5400,90034,1
5405,90034,2
5452,90034,1
5817,90034,2
5850,90034,2
5897,90034,1
6004,90034,1
6030,90034,1
6247,90034,1
6285,90034,1
6483,90034,1
6540,90034,1
6545,90034,1
6898,90034,1
6920,90034,1
6976,90034,1
7041,90034,2
7047,90034,1
7085,90034,1
7268,90034,1
7274,90034,2
7286,90034,1
7344,90034,1
7660,90034,1
7843,90034,2
8091,90034,1
8230,90034,1
8241,90034,1
8261,90034,1
8369,90034,1
8482,90034,1
8637,90034,1
8705,90034,1
8899,90034,1
8901,90034,1
9019,90034,1
9024,90034,2
9275,90034,2
9650,90034,1
9651,90034,2
9658,90034,1
9696,90034,2
9758,90034,1
9770,90034,1
9885,90034,1
9981,90034,1
9986,90034,2
9990,90034,2
10043,90034,1
10106,90034,1
10266,90034,1
10520,90034,3
10570,90034,1
10578,90034,1
11109,90034,1
11139,90034,1
11277,90034,1
11458,90034,1
11525,90034,1
11646,90034,1
11791,90034,1
11970,90034,1
11980,90034,1
12152,90034,1
12250,90034,1
12428,90034,4
12646,90034,1
12653,90034,1
13052,90034,1
13477,90034,1
13663,90034,1
13729,90034,1
13804,90034,1
